product_id,category,brand,title,description,price
313592,Books|Literature &amp; Fiction|Action &amp; Adventure,Visit Amazon's Alex Lukeman Page,The Tesla Secret: The Project: Book Five (Volume 5),"""Alex Lukeman writes with a cinematic feel! His novels are riveting, meat-and-potatoes storylines, and a blockbuster success!""<span></span><i>~ MCS Film Review Team</i>",10.95
313624,Books|Science Fiction &amp; Fantasy|Fantasy,Visit Amazon's David A Wells Page,Cursed Bones: Sovereign of the Seven Isles: Book Five (Volume 5),,9.95
313749,Books|Children's Books|Growing Up &amp; Facts of Life,Becky Friedman,Daniel Visits the Doctor (Daniel Tiger's Neighborhood),,4.49
313815,Books|Teen & Young Adult|Literature & Fiction,Visit Amazon's Abbi Glines Page,Hold On Tight (Sea Breeze),"Abbi Glines is the&nbsp;<i>New York Times</i>,&nbsp;<i>USA TODAY</i>, and&nbsp;<i>Wall Street Journal</i>bestselling author of the Rosemary Beach, Field Party, Sea Breeze, Vincent Boys, and Existence series. A devoted book lover, Abbi lives with her family in Alabama. She maintains a Twitter addiction at @AbbiGlines and can also be found at Facebook.com/AbbiGlinesAuthor and AbbiGlines.com.",7.98
333959,Books|Romance|Fantasy,Visit Amazon's Bridget Essex Page,A Knight to Remember,,5.51
313868,Books|Children's Books|Growing Up &amp; Facts of Life,Visit Amazon's Poppy Green Page,A New Friend (The Adventures of Sophie Mouse),"Gr 13Sophie is a young anthropomorphized mouse who lives in Silverlake Forest with her family. Sophie's mother is a baker, her father is an architect, and their forest boasts a school, post office, library, and bakery. In Sophie's world, all young forest animals attend school together and are taught by Mrs. Wise, a squirrel. On the first day of class, a new student arrives: a snake named Owen. Out of fear, the other animals exclude him from their games. Sophie feels bad for Owen, but can't conquer her own fear enough to befriend him. It takes an accident and a save by Owen to open Sophie's eyes. If readers ignore the reality that many snakes do indeed eat mice, the lessons Sophie and her friends learn about the danger of being judgmental and about the importance of friendship are good ones. Bell's sketch artwork has a whimsical qualitySophie is seen in a dress and leggings with a dainty bow on her tail. All animals are roughly the same size, and while not realistic, this makes the classroom feel comfortable (no one is towering over the mice). A gentle read for early chapter book readers who love animals.Kelly Roth, Bartow County Public Library, Cartersville, GA",5.99
313935,Books|Teen &amp; Young Adult|Literature &amp; Fiction,Visit Amazon's Jenna Evans Welch Page,Love &amp; Gelato,"<span>Jenna Evans Welch was the kind of insatiable child reader who had no choice but to grow up to become a writer. She is the New York Times Bestselling author of LOVE &amp; GELATO and the upcoming LOVE &amp; LUCK.</span><span>When she isn't writing girl abroad stories, Jenna can be found chasing her children or making elaborate messes in the kitchen. She lives in Salt Lake City, Utah with her husband and two young children.</span>",10.32
314076,Books|Teen & Young Adult|Literature & Fiction,Visit Amazon's Richard Paul Evans Page,If Only,"Richard Paul Evans is the #1 bestselling author of <i>The Christmas Box</i>. Each of his more than thirty novels has been a <i>New York Times </i>bestseller. There are more than thirty million copies of his books in print worldwide, translated into more than twenty-four languages. He is the recipient of numerous awards, including the American Mothers Book Award, the <i>Romantic Times</i> Best Women&rsquo;s Novel of the Year Award, the German Audience Gold Award for Romance, two Religion Communicators Council Wilbur Awards, the <i>Washington Times</i> Humanitarian of the Century Award and the Volunteers of America National Empathy Award. He lives in Salt Lake City, Utah, with his wife, Keri, and their five children. You can learn more about Richard on Facebook at Facebook.com/RPEFans, or visit his website, RichardPaulEvans.com.",5.18
314080,Books|Children's Books|Science Fiction &amp; Fantasy,Visit Amazon's Lauren Forte Page,Drac Is Back! (Hotel Transylvania 2),"Lauren Forte lives in Long Island, New York.",3.99
314149,Books|Literature &amp; Fiction|Short Stories &amp; Anthologies,Visit Amazon's Ursula  K. Le Guin Page,The Found and the Lost: The Collected Novellas of Ursula K. Le Guin,"Ursula K. Le Guin (1929-2018) has published twenty-one novels, eleven volumes of short stories, four collections of essays, twelve books for children, six volumes of poetry, and four of translation, and has received the Hugo, Nebula, Endeavor, Locus, Tiptree, Sturgeon, PEN-Malamud, and National Book Award and the Pushcart and Janet Heidinger Kafka prizes, among others. In recent years she has received lifetime achievement awards from World Fantasy Awards, <i>Los Angeles Times</i>, Pacific Northwest Booksellers Association, and Willamette Writers, as well as the Science Fiction and Fantasy Writers of America Grand Master Award and the Library of Congress Living Legends award. Le Guin was the recipient of the Association for Library Service to Childrens May Hill Arbuthnot Honor Lecture Award and the Margaret Edwards Award. Her recent publications include the novel <i>Lavinia</i>, <i>Words Are My Matter</i>, an essay collection, and <i>Finding My Elegy, New and Selected Poems</i>. Her website is UrsulaKLeGuin.com.",20.39
314188,Books|Literature &amp; Fiction|Short Stories &amp; Anthologies,Visit Amazon's Dominik Parisien Page,The Starlit Wood: New Fairy Tales,"A classy, smart, and entertaining volume of stories put together with consummate careand featuring the best and most exciting fantasy writers working in the field today. (Jeff VanderMeer, New York Times-bestselling author of the Southern Reach trilogy)<br /><br />""The modern revival of fairy tale fiction for adults began in the 20th century (with the stories of Angela Carter and Tanith Lee), and <i>The Starlit Wood </i>is proof that the revival is still going strong. Editors Parisien and Wolfe have brought a wide range of writers together to blaze new trails through the dark of the woods. Whether you're passionate about fairy tales, like I am, or haven't read them since childhood, I recommend this excellent anthology. I simply loved it."" (Terri Windling, World Fantasy Award-winning editor of the Snow White, Blood Red series)<br /><br />""Lots of strange and wonderful goings-on in <i>The Starlit Wood</i>. Fairy tales you thought youd left behind in childhood are back in some very poignant, sly and original versions that will touch the <i>Wow</i> in most readers."" (Jonathan Carroll, World Fantasy-Award winning author)<br /><br />""This anthology is consistent throughout, with well-crafted writing and a tantalizing taste of each authors unique journey into reimagining classic fairy tales for a new audience."" (<i>Booklist</i>)<br /><br />""A great pick for readers looking for a fresh, diverse spin on standard fairy tales."" (<i>Library Journal</i>)<br /><br />""A rich sample of what awaits us in the world of fairytales...well worth making time to read."" (<i>Publishers Weekly</i>)<br /><br />""Clever, touching, frightening, funny and frequently surprising, The Starlit Wood shines with magical possibility."" (<i>The Press Herald</i>)<br /><br />""Like those oft-told tales of old, The Starlit Wood is a volume readers will want to return to often, and it deserves a place on every bookshelf left wanting a touch of the magical...For fairy tale aficionados, this volume is a must-read; for those interested in sampling the work of some of the best short fiction writers in sci-fi and fantasy today, it is no less essential."" (<i>Tor.com</i>)<br /><br />""The best original fantasy anthology of the year."" (Jonathan Strahan, World Fantasy and Locus Award-winning editor)<br /><br />""A first rate anthology of reimagined fairy tales...quite lovely."" (<i>Locus Magazine</i>)",17.67
314246,Books|Children's Books|Literature &amp; Fiction,Visit Amazon's Wanda Coven Page,Heidi Heckelbeck Makes a Wish: Super Special!,"Wanda Coven has always loved magic. When she was little, she used to make secret potions from smooshed shells and acorns. Then she would pretend to transport herself and her friends to enchanted places. Now she visits other worlds through writing. Wanda lives with her husband and son in San Jose, California. They have three cats: Hilda, Agnes, and Claw-dia.",5.99
337390,"Books|Mystery, Thriller &amp; Suspense|Mystery",Visit Amazon's Lynda Wilcox Page,Strictly Murder (The Verity Long Mysteries) (Volume 1),"Lynda Wilcox's first piece of published writing was a poem in the school magazine. In her twenties she wrote Pantomime scripts for Amateur Dramatic groups and was a founder member of The Facts of Life, a foursome who wrote and performed comedy sketches for radio. Now she concocts fantasy stories for older children (10-13) and writes funny whodunits for adults. Lynda lives in a small town in England, in an untidy house with four ageing computers and her (equally ageing but very supportive) husband. She enjoys pottering in the garden where she grows brambles, bindweed and nettles along with roses and lilies. Oh! And slugs! Slugs that feed well on everything but the brambles and weeds. Most of all, she loves to write  it gets her out of doing the housework. She also reads a lot and enjoys good food and wine.",7.99
314348,Books|Children's Books|Literature &amp; Fiction,Visit Amazon's Laurie Calkhoven Page,Jesse Owens (You Should Meet),"Laurie Calkhoven is the author of many books, including<i>George Washington: An American Life</i>and<i>Harriet Tubman: Leading the Way to Freedom</i>. She lives in New York City. Visit her at LaurieCalkhoven.com.",4.99
